Gene	Num
ZNRF4	9
KLK2	9
ZNF473	9
MAGEB3	9
EXOC2	9
PARVG	9
BACH1	9
POLR2A	9
MPEG1	9
MAP4K3	9
MLLT4	9
IGKC	9
OSBPL8	9
CSNK1G3	9
MEI1	9
ARAP3	9
CLCA1	9
HP1BP3	9
FRG1	9
IGKV2-24	9
SF3A1	9
TMEM168	9
ANKLE2	9
PIWIL4	9
GC	9
ZNF418	9
SERPINA10	9
JPH3	9
SOX7	9
ERICH6	9
WNT16	9
SEMG2	9
TAF1C	9
NKAPL	9
FOXP1	9
TTLL2	9
IL18R1	9
CASZ1	9
NUAK1	9
HIPK3	9
OR52E6	9
TPTE2	9
DNAJC10	9
PSD2	9
ACTL9	9
SPDL1	9
CCDC181	9
KCTD16	9
USP15	9
PRICKLE1	9
TMEM38B	9
RSPO1	9
MAP3K15	9
EXT2	9
PRB2	9
C17orf74	9
TIGD3	9
LINS	9
WWC1	9
NOX5	9
MCM5	9
CLIP1	9
PPM1L	9
PRDM11	9
UBASH3A	9
C15orf59	9
TTC7A	9
FFAR3	9
KIAA1958	9
LRIT1	9
USP8	9
LRRCC1	9
GRIP1	9
TCOF1	9
HNRNPM	9
MAS1L	9
IRF4	9
TTF1	9
ADCY4	9
AKAP3	9
RAG2	9
ARHGAP30	9
ROR1	9
CNST	9
USP54	9
CFAP44	9
MCF2L	9
OR8B8	9
T	9
CACNG6	9
POPDC2	9
MARCH6	9
DSTYK	9
TTC37	9
MUC6	9
SSMEM1	9
NEUROD4	9
ERCC4	9
ADGRE5	9
SEZ6	9
TAAR5	9
OR4D2	9
CTC1	9
AFP	9
OR4B1	9
F2R	9
LCP1	9
ARHGAP27	9
CLNK	9
PRR27	9
SLC22A11	9
FCN2	9
CELF4	9
ZNF606	9
TBC1D9	9
GRM2	9
CASP5	9
NPNT	9
VWA8	9
OR52E2	9
ST6GALNAC5	9
PASK	9
HS3ST1	9
PIK3CB	9
GJA1	9
OR2H1	9
EFS	9
FOXN4	9
PRDM5	9
HADHB	9
POLG	9
FHL5	9
ABCG2	9
ABCC2	9
GAS7	9
ATP2A2	9
CASP8AP2	9
PCSK6	9
SENP7	9
SEC23A	9
SLC5A4	9
HTR3B	9
TMC3	9
UGGT1	9
CD96	9
PCDHAC1	9
SAXO2	9
MYLK2	9
SH3GL2	9
ANKK1	9
LDLRAD4	9
OR1L8	9
KRT3	9
HSPA8	9
ERC2	9
DPY19L3	9
ANGEL1	9
PTEN	9
PUS7	9
ZNF574	9
ATP13A3	9
CD1A	9
PRPF4B	9
YTHDC2	9
MAGEA12	9
PTPN5	9
MEIS2	9
ADAM22	9
COLEC12	9
HBD	9
C1orf116	9
OSBPL7	9
CPEB1	9
KRT2	9
PPM1B	9
PCSK1	9
MROH8	9
SPON1	9
KAT6B	9
SORBS2	9
HACE1	9
PGBD2	9
AKNA	9
OR56B1	9
CADM3	9
SLFN13	9
KCNV2	9
UCK2	9
KDELC1	9
PHIP	9
HBG2	9
CCDC148	9
ANKEF1	9
DNMT3B	9
ACSF3	9
R3HDML	9
ZNF816	9
SLC34A2	9
DIS3L2	9
TARS	9
TAS2R60	9
MCM3AP	9
YTHDC1	9
ZNF235	9
SLCO1A2	9
AGAP1	9
HELB	9
KRTAP13-3	9
SLC12A3	9
CSRP2BP	9
TIMELESS	9
FAM188B	9
GCLC	9
ANKMY1	9
ZNF331	9
HAVCR2	9
OR7G2	9
FBXO24	9
PHF20	9
HYAL4	9
APAF1	9
ZNF746	9
IGKV1D-17	9
ZNF808	9
CXorf67	9
ZNF730	9
TGFB2	9
SUN3	9
CPSF1	9
PAX6	9
ZNF251	9
CAMK4	9
PRAMEF1	9
DDI1	9
CNTNAP3	9
TBX21	9
MANBA	9
SNX14	8
HOXA2	8
KAT6A	8
BBOX1	8
LUC7L	8
HJURP	8
BTN1A1	8
HDLBP	8
STRA8	8
AGO3	8
SERGEF	8
ROPN1L	8
CCDC158	8
NOP56	8
NUP188	8
FGF14	8
NUP153	8
CNNM1	8
TGFBRAP1	8
OR52N4	8
ZBTB16	8
FGF13	8
PRR30	8
KRT14	8
BTBD9	8
LPP	8
MAT1A	8
CRTAM	8
TCN1	8
WDPCP	8
EPHA10	8
TNNI3K	8
EFCAB3	8
OR6V1	8
STAT3	8
EHF	8
CPA6	8
MAP7	8
SPINK5	8
BCAS3	8
GALNT3	8
ALG13	8
OVCH2	8
GAS2L3	8
CUL3	8
ZNF813	8
ARHGEF37	8
CPN1	8
HAUS7	8
ITGA2B	8
ARMCX5	8
STK36	8
CHST8	8
TOP2A	8
FBXL4	8
NYAP1	8
MMP19	8
CDR1	8
F7	8
EPHB4	8
SLAMF8	8
PPP3R2	8
CDC42BPG	8
ZNF300	8
WASF1	8
C11orf87	8
MSGN1	8
AFF4	8
EPX	8
ZNF841	8
PLEKHM3	8
POLR2B	8
EIF3A	8
KIAA1324L	8
ZNF234	8
AP3B2	8
COL10A1	8
UHRF1BP1	8
DENND5A	8
RIMS4	8
ZNF649	8
PRKAA2	8
EIF3E	8
GPRC5C	8
NUP107	8
USP25	8
WNK4	8
IGF2BP3	8
TUBGCP3	8
PRRX1	8
CRYBG3	8
NKX2-2	8
LRRC8C	8
MAEL	8
TAAR9	8
KHDC3L	8
ADARB2	8
DENND1B	8
UBE3C	8
CD44	8
ST8SIA2	8
UGT2B10	8
TMEM260	8
ZNF425	8
CHRNB4	8
ZNF254	8
MORF4L1	8
GSG1L	8
ESYT2	8
ZNF613	8
STK26	8
SLC17A1	8
SH2B1	8
TMCO4	8
TUSC3	8
CXorf21	8
TMEM130	8
TAS2R19	8
NRP1	8
RALGAPA2	8
GIGYF1	8
SETDB1	8
MAGI3	8
CALD1	8
FBXO38	8
ASAP2	8
SLC5A2	8
SLC12A6	8
CLEC6A	8
PSD	8
NFKBIZ	8
RANBP17	8
MYO1F	8
HHIPL1	8
OR52M1	8
WDFY1	8
ZBTB4	8
ALB	8
SYNJ1	8
NKX2-5	8
CCDC83	8
MIB1	8
KCNJ1	8
EXOC3L1	8
TNRC6B	8
OR5H14	8
MCM3	8
ACCS	8
ITGA11	8
TRPV2	8
ZC3H3	8
L3MBTL3	8
OR5A2	8
AGO2	8
KDM4A	8
SMG5	8
SNAP91	8
CERS3	8
FMO3	8
CNDP1	8
ZSWIM3	8
CRHBP	8
KIR2DL3	8
GPM6A	8
ATG16L1	8
FAM91A1	8
TNKS2	8
XRN2	8
UGT1A3	8
TAF5L	8
GPR4	8
SEMA4F	8
FIP1L1	8
CDHR3	8
FAM120A	8
PRODH2	8
ADD3	8
IGKV1D-43	8
KCNA10	8
NRD1	8
MYRIP	8
SYN3	8
CBL	8
PDE4B	8
ZNF80	8
FOXM1	8
SSH3	8
TMC5	8
HIF3A	8
DDX10	8
EPHA2	8
ITGA5	8
SLC20A2	8
MARCH10	8
CDK14	8
GMIP	8
PRLHR	8
TBC1D32	8
PPP1R13L	8
MPP2	8
HHAT	8
C7orf33	8
GABRB2	8
GIMAP4	8
CYB5R4	8
TAS2R38	8
GANAB	8
WDR3	8
PPFIA3	8
TRAK2	8
KBTBD8	8
TCAF2	8
SIMC1	8
PLAT	8
PLSCR4	8
CCDC88C	8
BCLAF1	8
PER1	8
OR51B4	8
ACTG2	8
ECT2L	8
TTC8	8
STRN3	8
KSR2	8
ZNF451	8
GABRR1	8
PHKB	8
BOLL	8
ISOC1	8
KLK15	8
DVL3	8
ZNF549	8
SYBU	8
TOR1AIP2	8
NBEAL1	8
CLASP1	8
SLC6A16	8
PHKA2	8
PRDM1	8
SPARC	8
ULK2	8
ZNF773	8
ZC3HAV1	8
GPR63	8
ANKRD36	8
KIN	8
CUL7	8
PLEKHS1	8
GPR17	8
LHX9	8
EPHB2	8
C20orf194	8
CHST6	8
FASTKD2	8
FH	8
NUTM2G	8
MYEOV	8
BMPR2	8
MARS2	8
KLK6	8
INPP5B	8
CEP135	8
HTRA4	8
CKAP2L	8
SLCO4A1	8
SEC31A	8
DMKN	8
SEMG1	8
KIFAP3	8
LGR4	8
DOPEY1	8
CCDC70	8
RASA1	8
JAKMIP1	8
SRPX	8
WNT8A	8
TMEM236	8
ARHGEF10	8
USP48	8
SYTL2	8
C17orf47	8
PLOD2	8
KCNJ8	8
RXFP2	8
SH3GL3	8
CCDC13	8
WDR75	8
IGDCC3	8
ZBTB33	8
CECR1	8
SSH2	8
TUBB2B	8
PTCD1	8
TRIM24	8
RORB	8
TNIK	8
OR8B4	8
ZMIZ1	8
OR8B3	8
TMEFF1	8
MYO19	8
ZNF253	8
IFI44	8
SKIDA1	8
AGAP4	8
ECE2	8
RNF216	8
LRRC43	8
EEF1A2	8
FTSJ1	8
ADGRE3	8
KIAA1715	8
CFAP70	8
HSPH1	8
TSKS	8
HNRNPA1	8
UBE2O	8
SCUBE1	8
OR4X2	8
OR14J1	8
IGHV1-58	8
ZNF256	8
PCDHGA12	8
HMGCS2	8
MTHFD1L	8
RASAL1	8
ZSCAN10	8
ZNFX1	8
GARNL3	8
PDPR	8
KIR2DS4	8
CASC5	8
KCNJ16	8
WHSC1L1	8
GRAMD1C	8
IBTK	8
FBXO34	8
ZNF595	8
OR2B3	8
CA3	8
RFC1	8
CHN1	8
LRRC30	8
KIR3DX1	8
FGF23	8
KIRREL	8
ZNF624	8
ZNF354C	8
TAGAP	8
CIC	8
ARHGAP29	8
CD244	8
STK10	8
KRTAP6-2	8
CLDN16	8
DUSP10	8
EIF2AK3	8
C1orf127	8
TMEM135	8
HEATR5A	8
VAV1	8
ADH7	8
KIAA0319	8
APBB1IP	8
USP13	8
PYGM	8
CPN2	8
CD180	8
GIMAP7	8
LCE2D	8
HOOK3	8
RAB11FIP2	8
MCAM	8
STAT1	8
OR4K14	8
ZNF615	8
GADL1	8
SIGLEC7	8
UBE3B	8
MACC1	8
ADAMTS13	8
FGF10	8
ZNF770	8
SLC2A9	8
WDR62	8
RBM14	8
MAGEA6	8
MAGEA8	8
ERCC6L	8
KCNH4	8
KRTAP9-3	8
ANKIB1	8
HOXD10	8
SCFD2	8
GAS2	8
CEP250	8
TUB	8
GJB5	8
GLTSCR1L	8
ACVR1B	8
CAPN5	8
HERC6	8
TRIM21	8
NMUR1	8
NOMO1	8
BTNL8	8
B3GAT2	8
PFKL	8
FAM3D	8
TCAF1	8
OR2AG1	8
C6orf222	8
NR1H4	8
ATP2C1	8
SYT6	8
HPS4	8
MS4A1	8
B4GALNT4	8
ARHGAP12	8
GPR75-ASB3	8
SWT1	8
MYO6	8
BBS9	8
YEATS2	8
B2M	8
GGN	8
SLC22A2	8
TLR6	8
PTX4	8
ZBED1	8
GALNT5	8
ABCB10	8
MYO1E	8
AFAP1L1	8
MSL3	8
UBAP2	8
NETO2	8
CLK2	8
ADAM20	8
MAP2K1	8
MURC	8
AK7	8
IL4R	8
SLC35F4	8
NGEF	8
OR51M1	8
XRCC5	8
LGI1	8
HEG1	8
LIG1	8
MAP3K5	8
SIGLEC14	8
SLC12A7	8
ERCC6-PGBD3	8
ZIC5	8
MYF6	8
CCDC74B	8
ACTA1	8
ADGRG3	8
LRPPRC	8
DNTT	8
PAX4	8
ELN	8
NISCH	8
DDX1	8
JAK3	8
FAM73A	8
ZNF8	8
OR1D5	8
ANO1	8
AFAP1L2	8
SERPINI2	8
SLC24A5	8
CHEK2	8
ADAM30	8
AIPL1	8
SERPINB13	8
IQSEC1	8
ACBD5	8
FAM169A	8
SPZ1	8
CFC1	8
APP	8
KIAA0232	8
OR10P1	8
MAB21L2	8
HAUS6	8
DMGDH	8
TLR1	8
IRF8	8
CACNG7	8
CCDC67	8
MAGEE2	8
KRTAP9-2	8
CGNL1	8
NPHP1	8
DNAJC13	8
MEP1A	8
C7orf34	8
B4GALNT2	8
DIS3	8
FGD4	8
TWISTNB	8
NSUN2	8
PLEKHM1	8
GPR152	8
ZNF616	8
SDR42E1	8
IKZF1	8
USP47	8
SLC4A4	8
ARHGAP17	8
EZH2	8
TSPYL2	8
ADH1B	8
FPR1	8
CNGB1	8
IFIT1B	8
DDHD1	8
HSPA13	8
MOGAT3	8
PAQR9	8
NEFH	8
MAB21L1	8
KRTAP6-3	8
ALX4	8
SVOP	8
DISP2	8
KDM4D	8
PLEKHH2	8
OR1Q1	8
GAL3ST3	8
SEC24A	8
KCNMB1	8
SCAPER	8
EPB41L1	8
DENND3	8
CABIN1	8
OR52B4	8
CPE	8
ZNF623	8
PHF8	8
ASB12	8
KSR1	8
CCDC7	8
LHFPL1	8
ARHGAP24	8
SPAST	8
NEK5	8
JAM2	8
KRTAP13-1	8
TNS2	8
SEC16A	8
PGLYRP3	8
ANAPC1	8
GRK7	8
RBM12	8
OR2F1	8
ERG	8
CX3CR1	8
GRPR	8
SIRPB1	8
SOX3	8
PRKCA	8
CFAP69	8
ZNF681	8
WDR63	8
PKLR	8
PLA2G4C	8
DMP1	8
ARID5B	8
FAM78B	8
PRAMEF10	8
TTC21A	8
ZNF777	8
ASMT	8
IGKV2D-29	8
TMEM63B	8
PDGFD	8
OPN4	8
ZNF12	8
BMP3	8
ZNF239	8
SH3BP2	8
SSH1	8
CPA2	8
FANCB	8
CKAP4	8
ACAD11	8
ZFP14	8
FAM186B	8
OR5AC2	8
ACTR3B	8
SUPT5H	8
IRF6	8
TKTL1	8
FNDC3A	8
TNRC6C	8
PARP4	8
TAF15	8
CYFIP1	8
GAP43	8
TMX3	8
ZNF320	8
CACNG5	8
MCTP1	8
SMCHD1	8
KRT75	8
HNRNPUL1	8
IGF2BP2	8
F2	8
ARSG	8
GPX5	8
RAD54B	8
VNN1	8
ALOX12	8
AACS	8
RBM12B	8
G6PC2	8
NEUROD6	8
KIAA0586	8
KHNYN	8
LLGL2	7
ZNF577	7
STAM	7
SPG20	7
GOLGA2	7
PCSK7	7
GATA1	7
SCML4	7
HSD3B7	7
CCDC146	7
DLG4	7
GIF	7
YY2	7
PLEKHG5	7
CXCR2	7
ATP6V0D2	7
CCHCR1	7
ATP13A2	7
GPR6	7
TMEM185A	7
JAK1	7
CHODL	7
METAP1D	7
GPLD1	7
SH3BP5L	7
ELP4	7
ZNF266	7
PSD4	7
IGKV6D-21	7
ADCY6	7
MTMR4	7
PRPF8	7
ZBTB18	7
GLIPR1	7
OR8B2	7
ZBTB10	7
RNF128	7
GLA	7
DPEP3	7
C4orf50	7
DQX1	7
ALLC	7
USO1	7
NAT10	7
GPR78	7
KRT36	7
TRBV6-1	7
HKDC1	7
SLC25A47	7
MCTP2	7
SRMS	7
KIAA0368	7
MAML1	7
ACTL7B	7
KRTAP26-1	7
CC2D1A	7
DZIP1	7
SLC4A7	7
SPERT	7
TSNAXIP1	7
LGALS9	7
GAL3ST1	7
ZNF527	7
HERC3	7
QSOX2	7
TEX26	7
SEL1L3	7
PAPOLB	7
APEX2	7
ITPRIP	7
LDLR	7
PSAPL1	7
SKIV2L	7
ZNF430	7
IPMK	7
DNAAF5	7
ATP2B1	7
RASIP1	7
EIF4ENIF1	7
SCARA5	7
KLHL32	7
CEP85L	7
STIL	7
RERE	7
PCDHGC5	7
MDM1	7
AIM1	7
S1PR3	7
BTNL2	7
FRG2	7
GPR55	7
ADAMTS10	7
LSS	7
RPA4	7
CTSF	7
AP1B1	7
NOTCH3	7
SULT2A1	7
INMT	7
PREB	7
LYZL2	7
METTL22	7
CTPS1	7
MBD1	7
MTERF3	7
RFPL3	7
TRIM60	7
CHRNA7	7
SMARCAD1	7
LCE1B	7
DUS3L	7
SLC28A2	7
PTDSS1	7
KIAA1522	7
CCDC93	7
OR10H4	7
FOXC2	7
SH3D19	7
SMTN	7
SLC6A14	7
EXT1	7
THNSL1	7
TSLP	7
CCDC14	7
S100A7	7
SIX2	7
CTNND1	7
NTSR1	7
TOPBP1	7
MMP27	7
ZNF282	7
ZNF628	7
INTS4	7
HERC5	7
DENND1A	7
OR13D1	7
GSDMC	7
ESF1	7
MX2	7
ARNT2	7
ZNF572	7
ANGPTL5	7
SLC4A2	7
ATP11B	7
SMAD2	7
CLVS1	7
MICU3	7
GAN	7
TOP3A	7
TRIM10	7
OR5H1	7
CYP24A1	7
DHX30	7
DNAJC1	7
USP17L2	7
SPAG9	7
PRKAA1	7
GPR26	7
RGAG4	7
GNL3L	7
RBM41	7
ZNF16	7
C12orf42	7
CBLN2	7
UGT8	7
ETV5	7
IFNA16	7
SGK223	7
NTNG2	7
FEZ1	7
HIST1H3B	7
MORC3	7
SLC35F3	7
GH2	7
SLC17A9	7
WDR33	7
NFKBID	7
TSSK1B	7
BHMT	7
C3AR1	7
EXOC8	7
ALPP	7
TMEM196	7
PPP1R12B	7
SLC5A9	7
RAD54L2	7
CER1	7
TEKT1	7
KIF18A	7
ZNF786	7
HABP2	7
SLC9A3	7
STRN	7
ADH6	7
IPO7	7
SLC6A8	7
MMP9	7
RAP1GDS1	7
OR4K5	7
PLEKHA6	7
DYNC2LI1	7
THSD4	7
MOCS3	7
OR52I2	7
CLDN25	7
EDRF1	7
FAM155B	7
ANKRD27	7
OR13H1	7
SLC6A1	7
FAR2	7
FAM120B	7
CDH26	7
GPC3	7
OAS3	7
KRT28	7
ST14	7
RTCB	7
PLCZ1	7
SLC36A1	7
DHX57	7
GMEB2	7
GDNF	7
EIF2AK1	7
TTC7B	7
UBAP1	7
MLK4	7
KIF15	7
TRPM7	7
ABRA	7
CDC7	7
STON1-GTF2A1L	7
ENOSF1	7
PDK1	7
RNASEL	7
ACAP2	7
HIST1H2AC	7
NSDHL	7
SEC24B	7
GAA	7
FRS2	7
ADRA1B	7
CUZD1	7
ZC3H7B	7
PODN	7
CPT1A	7
PBXIP1	7
PLD2	7
KNDC1	7
LCE3E	7
LRMP	7
ALDOB	7
PAPL	7
IL23R	7
SH2D4B	7
CCDC57	7
HS3ST3A1	7
GEN1	7
VARS	7
UBQLNL	7
TGM1	7
APOBR	7
ATXN3L	7
OTP	7
OTUD4	7
DYRK4	7
MTM1	7
ATAD5	7
TAOK3	7
PCBP3	7
WSCD1	7
AMOTL1	7
NUP43	7
SAMD3	7
ITCH	7
TNKS	7
SLC25A14	7
EVI2B	7
ZBED2	7
SEL1L	7
ATF6	7
ARFGAP2	7
LDLRAD3	7
ZNF81	7
SLAMF9	7
CYP4F11	7
MYEF2	7
KRT83	7
ZNF398	7
M1AP	7
AFM	7
PTGFRN	7
GALNT18	7
PDS5A	7
STAT2	7
LTBP3	7
A1CF	7
NSMAF	7
CMPK2	7
DNASE2B	7
APLNR	7
PHRF1	7
OR5P2	7
BRD8	7
OSBPL10	7
PARP14	7
STPG2	7
OTOP3	7
ZMYM2	7
PFKFB1	7
SLAMF1	7
HOXD13	7
SLC44A1	7
KRT17	7
PRCP	7
MTMR7	7
ADH1C	7
EML1	7
MKL2	7
EPYC	7
KIF13B	7
MCMDC2	7
ZNF700	7
DAXX	7
KRTAP9-8	7
SYP	7
EXTL1	7
SLC7A3	7
KCNG4	7
PNPLA7	7
PRF1	7
LIPF	7
ZNF354A	7
TFDP1	7
FAM83D	7
WDR27	7
DNAJC5B	7
PKD2L2	7
ATRN	7
RGPD2	7
PI15	7
RECK	7
PCSK4	7
SIGLEC11	7
ZNF547	7
FCRL6	7
NR4A3	7
NBEAL2	7
ZNF679	7
ZNF157	7
RPSAP58	7
LCE2A	7
SHOX2	7
RASGRP3	7
SEC16B	7
ELF3	7
ZNF570	7
PGM2L1	7
ALS2CL	7
BIN2	7
SYT3	7
XPC	7
SPATA17	7
CDK15	7
KRTAP13-2	7
C12orf66	7
APBA1	7
CFHR2	7
PRKAG3	7
ATP2A3	7
PLK4	7
ZHX1	7
RNF113A	7
CHRNB3	7
FAM149A	7
RTN4IP1	7
NBPF9	7
ADD2	7
RBMXL1	7
WDR60	7
RAI2	7
SBNO1	7
STAG1	7
ABCF3	7
DHX38	7
RP11-385D13.1	7
PNLIPRP2	7
HSP90AB1	7
TIGIT	7
EEF2	7
MDGA1	7
KIAA0195	7
KCNQ3	7
ITGA3	7
ZNF343	7
GCNT4	7
ZNF225	7
IRX2	7
TRAM1L1	7
TMEM177	7
PAPOLA	7
ALOX12B	7
ZNF724P	7
SLC13A3	7
DPYSL3	7
VANGL1	7
ZBTB40	7
RBM45	7
CAMSAP1	7
CYP4V2	7
USP20	7
TAAR2	7
COL6A1	7
RSF1	7
ZNF582	7
OXGR1	7
VAT1L	7
HGFAC	7
MAP3K7	7
IL10RA	7
TMEM117	7
PANX3	7
MFSD6	7
PTH1R	7
KRTAP5-5	7
MAML3	7
PPP1R21	7
HAPLN3	7
RPS6KA2	7
IFT52	7
PPM1H	7
FAN1	7
PPIAL4A	7
OR4X1	7
MARK2	7
CATSPERG	7
COL13A1	7
CALHM1	7
PLIN4	7
TBC1D8	7
CKAP2	7
ZNF737	7
MRGPRD	7
NOX1	7
TSGA10IP	7
NFKB1	7
TMPRSS11D	7
ALCAM	7
WDTC1	7
RGS21	7
PBX3	7
PITX2	7
VAX1	7
PTK2	7
DPEP1	7
UPF3B	7
DLEC1	7
TRBV2	7
KRTAP21-2	7
AIM2	7
OR2Z1	7
AMPD2	7
HAND2	7
OR2W1	7
SH3KBP1	7
ZNF485	7
LIG4	7
BTN3A2	7
RFFL	7
SERPINB10	7
CGN	7
PCCA	7
OR10J5	7
ZNF680	7
KLHL7	7
ALG11	7
EVX2	7
FTMT	7
ABAT	7
TOX	7
RPS6KA5	7
PRAMEF18	7
MBTPS1	7
ZNF214	7
VCX3A	7
ALG10B	7
TRAPPC12	7
RFPL1	7
SLC18A2	7
LCE2B	7
RASA2	7
TRIM56	7
LILRA5	7
OR6X1	7
BPIFA1	7
MLLT3	7
DAB2IP	7
GALNT7	7
DDX4	7
OR1J4	7
SEC24D	7
AOC3	7
UBE3D	7
OR1L1	7
NELFCD	7
ZNF106	7
OR9Q2	7
ZNF468	7
WNT10B	7
PRR5L	7
KDM3A	7
PTPN11	7
SPATA6	7
SLC6A13	7
GDAP2	7
ME2	7
PPAN-P2RY11	7
IL6R	7
BPIFB4	7
TTLL11	7
ERCC6L2	7
CR1L	7
LSP1	7
ATRIP	7
CCDC91	7
TPX2	7
GABRD	7
GRHL2	7
KRT33B	7
PTPRA	7
PDE5A	7
EDARADD	7
MAP3K11	7
SCEL	7
GJB4	7
TRMT2B	7
UTP14A	7
SPRR2D	7
KRT7	7
PITPNM2	7
MUSK	7
ME3	7
CLINT1	7
GMPS	7
ARHGEF10L	7
ISM2	7
TEX35	7
FBXO18	7
KBTBD3	7
ZNF154	7
DLD	7
APBB2	7
PCNXL3	7
AADACL2	7
DAGLA	7
PRELP	7
DNAAF3	7
SMURF1	7
MIB2	7
MMP12	7
RRP12	7
ERBB2IP	7
RGS8	7
CAMKV	7
ARHGEF26	7
GDPD4	7
L1TD1	7
ESX1	7
TRIM71	7
PELP1	7
KANSL1L	7
TMEM255A	7
ACOXL	7
KRT16	7
LIPC	7
MFRP	7
OR51B5	7
USP53	7
DHX16	7
RASGRF1	7
TEX10	7
ZNF26	7
PDS5B	7
MAX	7
MAP3K12	7
RNF180	7
AHRR	7
UGT1A6	7
CLCN5	7
COL26A1	7
CBFA2T3	7
NXPE3	7
PAX5	7
PIP	7
L3MBTL4	7
PRKACB	7
XXYLT1	7
HOXA13	7
PDE6C	7
NDNF	7
MYH7B	7
AGO1	7
EPHA1	7
TEKT3	7
BRD2	7
SEC63	7
KIAA1841	7
SLC2A14	7
IGHG3	7
NUDCD1	7
CAPRIN1	7
ATP2B4	7
IGKV1D-42	7
KRTAP13-4	7
LIPK	7
CEACAM5	7
KLHL18	7
MED17	7
LRIG3	7
KLHL10	7
ZNF345	7
RNMT	7
SUV420H1	7
CTNNA1	7
OSBPL11	7
NEK1	7
A4GNT	7
C1GALT1	7
TEX2	7
MOXD1	7
MFN2	7
GMDS	7
ZNF28	7
FBL	7
BAAT	7
ATP9B	7
SYNJ2	7
CCDC172	7
GABPA	7
CRYGC	7
PLEKHH1	7
GLIS3	7
NCOA5	7
TRIB2	7
MYL2	7
MARCH7	7
RAD21	7
ITGA6	7
NR1I3	7
STK32B	7
GDPD2	7
MDH1B	7
WDR47	7
PLEKHG3	7
RAB11FIP5	7
MYBPH	7
ADAM21	7
RTEL1	7
ANKRD7	7
OR9K2	7
CCDC15	7
RHBDF2	7
DHX32	7
KRT73	7
UPP2	7
KIF26A	7
IFIH1	7
FAM83H	7
OR8A1	7
ARID4B	7
SERPINB8	7
OR9A4	7
CHRNB2	7
CETN1	7
GBP7	7
VWA5A	7
OLR1	7
ZNF37A	7
N4BP1	7
MAGT1	7
SPECC1	7
SLC38A8	7
MICALCL	7
PGAP1	7
MMP20	7
IGKV3-7	7
MTBP	7
SLC52A3	7
CCDC116	7
OR51F2	7
ZNF84	7
SMC1A	7
DMRT1	7
BANK1	7
FSTL4	7
PRSS35	7
DGCR8	7
GLYATL1	7
OR10H2	7
ZXDB	7
CWC27	7
OR6C6	7
CYP2B6	7
DPP8	7
CDKL5	7
TRIM8	7
ZNF461	7
TSNARE1	7
ELMOD1	7
OR52N1	7
SLC23A2	7
OR9I1	7
HEPACAM	7
MAP7D3	7
ACE2	7
TPP2	7
ZNF284	7
SCLT1	7
MASP2	7
ZMAT1	7
DNAJB8	7
OR1J2	7
CPD	7
OR52A1	7
SPPL2C	7
CATSPER1	7
H2BFWT	7
DBH	7
ZNF569	7
FOXR2	7
UBE4A	7
ULK1	7
ARHGEF15	7
TTLL4	7
BCL6	7
CCR6	7
BEST2	7
OR52N5	7
PVRL3	7
NOS3	7
AJAP1	7
PLXNB1	7
STON1	7
MEX3B	7
ALPI	7
GPR61	7
FANCI	7
METTL13	7
EDA2R	7
POLR1B	7
NRROS	7
LYZL1	7
TGM3	7
MAPK9	7
KCNN3	7
FAF1	7
BTBD16	7
PVRL4	7
GGH	7
FAM124A	7
USP38	7
VSTM4	7
NCF2	7
KIAA0430	7
PRDM4	7
FRZB	7
HLTF	7
SMARCC2	7
TLR5	7
ZNF85	7
HIPK2	7
TMEM132A	7
KLHL34	7
RIPK1	7
ANKAR	7
PEX1	7
PER3	7
NOL6	7
TBC1D8B	7
IGHV3-53	7
RAB3IP	7
NPBWR2	7
UQCC1	7
TBC1D1	7
HFE2	7
DENND4B	7
C15orf27	7
PLVAP	7
DOK5	7
IKBKB	7
OTOL1	7
IL5RA	7
LTK	7
FNBP4	7
LCE1E	7
SLC35F6	7
SLC35G5	7
TLK1	7
EMILIN1	7
KCNS3	7
ZFP90	7
ANPEP	7
RPS6KL1	7
RNF31	7
CCDC33	7
LPO	7
NEUROD1	7
LNX1	7
MYLIP	7
PHF21B	7
UNC13B	7
FMR1NB	7
KIF24	7
N4BP2L2	7
THAP4	7
EPN1	7
ABCB7	7
TFEC	7
KRTAP10-7	7
SHC3	7
ADGRA1	7
TUBA3E	7
XPR1	7
C6orf10	7
AK9	7
CLDN17	7
ATP6V0A4	7
MARK3	7
ATP2A1	7
RANBP3L	7
CDH24	7
QSER1	7
NAPEPLD	7
KIAA1683	7
CNOT2	7
OLAH	7
ECE1	7
DDX53	7
GK2	7
GTPBP10	7
GLRB	7
FPGT	7
RHOXF1	6
RIN1	6
LMAN1	6
ZMYND11	6
FCGR2B	6
URI1	6
CYP7A1	6
SPP2	6
ZC3H18	6
ITPKB	6
RBAK	6
PLOD3	6
FAM53C	6
PROM2	6
KCNJ6	6
APLP2	6
KIAA0895	6
ZNF23	6
RBM46	6
CCR2	6
MAST4	6
MSH3	6
GLCCI1	6
ACSBG1	6
MRGPRX3	6
CLEC1A	6
SLC26A11	6
CD1D	6
SPOPL	6
MAGED1	6
ZNF571	6
DIRC1	6
OR8D1	6
TBC1D3B	6
C14orf37	6
IL17RD	6
SLC24A3	6
MMRN2	6
AKR7A2	6
BPIFB6	6
GCNT1	6
SPNS3	6
HSD3B1	6
ZNF280B	6
BVES	6
