Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-97-A4M5-01A-11R-A24X-07	0.049115677251114	0	0.034984005201561	0.0945691388587728	0	0.12642365832177	0	0.00254469576972536	0.0084284798729745	0	0.0456923090881141	0.0122403376093402	0.00942220605751438	0.162383804190396	0.0539902108817718	0.264092380267248	0.00632743740261955	0.0160493131688442	0.106066616728899	0	0	0.00766972932933445	0.027	0.214711816949104	0.994791046435471
TCGA-50-5049-01A-01R-1628-07	0.0595239618339324	0	0.166099620149677	0.177938618983894	0	0.109801754004719	0.0352139325873703	0.0339451213645363	0.0218915991173109	0	0	0	0.0164041418704855	0.121808706269017	0.0721415797230536	0.150549165471913	0.0173044544112134	0	0.0106473518063335	0	0.00672999240654478	0	0.002	0.358607580932181	0.936988214624149
TCGA-62-A46Y-01A-11R-A24H-07	0.0718685004937485	0	0.0133849595601548	0.0975030146770112	0	0.138544324708096	0.00243329549012928	0.0537945833457139	0.00938126181257156	0	0	0.0131156859526789	0.0540122173408768	0.075118120914372	0.0659771137111542	0.155094527615172	0.185348905057867	0	0.0622953980708078	0	0	0.00212809124964582	0.056	0.155829829712818	1.01279856873364
TCGA-05-5428-01A-01R-1628-07	0.00604560477142378	0.00362546153162376	3.26409447414991e-05	0.0716840141690546	0	0.0850702351700508	0	0	0.0282427280114947	0.00134080959931639	0	0.0364765430937919	0.00242425948694414	0.08322574662189	0.0350063853924457	0.333090227212079	0.138947411456443	0	0.137977233614269	0	0.00355203924354287	0.0332586596808891	0.003	0.345917363256214	0.940655316795883
TCGA-44-6147-01A-11R-1755-07	0.196138997597451	0	0.136498888048988	0.0463478011322227	0	0.150955268736977	0.0237404271968543	0	0.0464183461450511	0.0144613675461257	0	0	0	0.16057457888777	0.0577625223623825	0.0852177997936777	0	0.0107883883027511	0.0680588291548008	0	0	0.00303678509494901	0.001	0.444255574762219	0.895298685258159
TCGA-49-AARE-01A-11R-A41B-07	0.144531071122453	0	0.100095115310184	0.0737770581986821	0	0.0840354318415294	0.0424751442399492	0.0703848359965358	0.0479958151585711	0	0.0447989702201332	0	0	0.200579192567428	0.098630101974382	0.0626871388664803	0	0.00279112199790118	0.0272190025057704	0	0	0	0.002	0.414450494608011	0.909706173275387
TCGA-78-7159-01A-11R-2039-07	0.149554504028839	0	0.215948709228158	0.0876427261217376	0	0.175706280870781	0.00636724727995989	0.00318609650508452	0.00922647374143379	0	0	0.0664314281126852	0.0141157700047547	0.125228828956335	0.045938823421115	0.0322235251536675	0	0.0128180684294356	0.0239272470572008	0	0	0.0316842710888129	0	0.505225884243798	0.862236131695338
TCGA-55-7281-01A-11R-2039-07	0.0485961207147265	0	0.0237767045152634	0.0718684699350625	0	0.164689642904486	0.0342776339690975	0.0221238955563665	0.0189125419120727	0	0.00649333089850448	0.000827623620594053	0.0651046805132602	0.1072623329267	0.0712539083219774	0.0630567708266927	0.217027694826035	0.0330770120206875	0.0506660967508375	0	0.000985539787635991	0	0.002	0.356869258573948	0.933895912683973
TCGA-67-6217-01A-11R-1755-07	0.0342337003983043	0.0294026617343085	0.0880453297670803	0.153289767227646	0	0.219803671896342	0.0386800836532265	0.00745523886839869	0.0339032145851716	0	0.0117331623641694	0	0.0144594276442772	0.0135109057808361	0.0610062314741787	0.0589463014455685	0.160688305108906	0.0221093461792701	0.04347200110968	0	0	0.00926065076263624	0.00600000000000001	0.2893210899969	0.964155310085682
TCGA-MN-A4N5-01A-11R-A24X-07	0.0920904777666441	0	0.0827699681847825	0.191431549419136	0	0.0914816301479174	0.0767675801580093	0.0802900406466059	0.0276071863014887	0	0.00502167944099185	0.00569199144342395	0.00326179961176985	0.0920097223730799	0.112321521945446	0.0880288341886488	0.0304253936423668	0	0.020800624729689	0	0	0	0.003	0.333907868416761	0.947566703273035
TCGA-55-7724-01A-11R-2170-07	0.0644266442668463	0	0.0407724077052916	0.0744717480872489	0	0.135451060695282	0.0501753963049583	0	0	0.0121359153195199	0.0355106211329736	0	0	0.151372506946253	0.103848678430079	0.145809478091476	0.070512432749943	0.0341935256012148	0.0427446922194448	0	0	0.0385748924494681	0.024	0.223099944560623	0.990302708310126
TCGA-MN-A4N1-01A-11R-A24X-07	0.135414978679199	0	0.0246608023408248	0.0465439037431608	0	0.118908371854786	0	0.0370547356272942	0.0325143966423595	0	0.06276734497503	0	0	0.355182801803621	0.010406959612573	0.134628372326475	0.000162114300945897	0.029617686243701	0	0.0121375318500295	0	0	0.005	0.310065429421244	0.964307679382994
TCGA-69-A59K-01A-11R-A262-07	0.0374570142104466	0	0.128013578908042	0.143354676127453	0	0.114933333429527	0.120511497976445	0.00788202947682494	4.54836096501184e-05	0	0.0325889853656702	0	0.00443213033869042	0.0605378930148743	0.0917518856381822	0.125839393141031	0.103676791275699	0	0.0277311738068301	0	0	0.00124413368063395	0.00600000000000001	0.292882132934829	0.961664365620975
TCGA-44-6775-01A-11R-1858-07	0.139330036687152	0	0.0830416213795357	0.0360885414370437	0	0.102407606581291	0.0133931540071603	0.00345169527885325	0.0305609705989904	0	0	0.00965173368367583	0.0231606507067931	0.197605771091437	0.0241104859398673	0.132734823076633	0.0961592835525093	0.020396729608828	0.0741172530534068	0	0.00067317247246377	0.0131164708443596	0.003	0.351147651714014	0.937727241304191
TCGA-99-8028-01A-11R-2241-07	0.0889262394000322	0	0.0771714026593257	0.13719050990212	0	0.183736215267391	0.062203532304545	0.0082524628947681	0.0221756643026438	0	0	0.0134160230872601	0	0.123358071655009	0.0885860257055319	0.116313671102977	0.0268896994707958	0	0.0478084282201722	0	0	0.00397205402742911	0.00800000000000001	0.276844475097005	0.969885971372428
TCGA-49-4506-01A-01R-1206-07	0.0323260114399541	0.0030179927558902	0.0201838032397335	0.331072564142171	0	0.0549790953405923	0.0916149676550742	0.0453358786940186	0.0131539248496399	0	0	0.0369548626376751	0.0036284296443793	0.0672077942314046	0.0817503992646548	0.121719391046748	0.0846811544661717	0.000610921030169483	0.00454738471380228	0	0	0.00721542484792161	0.053	0.161176641290785	1.0284364040129
TCGA-44-2668-01A-01R-0946-07	0.0380693542336803	0	0.02868047895857	0.0832884694806092	0	0.135365975647285	0.0953194270565918	0	0	0	0.00756191561161431	0.0123861825683817	0.0129206313915008	0.330245105495558	0.0680612227842542	0.0613314903227827	0	0.00845108993480944	0	0.0986578220552353	0	0.0196608344591273	0.00900000000000001	0.266294065919547	0.982940454774625
TCGA-91-8497-01A-11R-2403-07	0.120769884401194	0	0.258495823104353	0.0852932126676829	0	0.110335012478315	0.0022529368270972	0.0397555043051148	0.0436140630669601	0	0	0.020923402296519	0.0109790142549799	0.0280375831766244	0.0091003505923617	0.0863512069869926	0.108976982196324	0.00662676234785868	0.0613169997831324	0	0	0.00717126151449005	0	0.509930914048068	0.859563583671495
TCGA-73-4670-01A-01R-1206-07	0.141938241723665	0	0.139957311220141	0.0587441817425671	0	0.147925598341017	0.00665186929125101	0.0480014067275306	0.0200425803752952	0	0	0	0.00698724201360288	0.136041897353083	0	0.092388861315631	0	0.122786897822705	0	0.0364921472068654	0.00721860458904753	0.034823160277599	0.001	0.416854639649119	0.90864313661968
TCGA-44-3396-01A-01R-1206-07	0.0719600671147598	0	0.0677240256145168	0.100276167677172	0	0.161591633842619	0.0289577972617905	0	0	0.00167518307110826	0.0296742332348694	0	0	0.203752936448755	0.10648370607688	0.140157764882418	0.0326726221537688	0	0	0.0226634759315176	0	0.0324103866898247	0.029	0.208491095434664	1.00211135051418
TCGA-38-4627-01A-01R-1206-07	0.0794508003127491	0	0.0321279963779474	0.0570670207543588	0	0.241699719272812	0	0	0.00894011319908715	0	0	0.033668465645655	0.0279678248357888	0.0925532238305113	0.0394233630349897	0.28169972431176	0.00770776594381844	0	0.0731596046960024	0	0	0.0245343777845196	0.00900000000000001	0.268499802679523	0.971643304586185
TCGA-55-A57B-01A-12R-A39D-07	0.025532504144996	0.0133285587279925	0	0.0294760784139833	0	0.19377886562882	0.00957802769653134	0.0122162929828813	0.0254340542643649	0	0	0.0376342381072596	0.0360869818943667	0.0562110641015688	0.0157750580253229	0.148268959475299	0.222881288554841	0.0597339482985022	0.0998890111426539	0	0	0.0141750685406165	0.016	0.249828619992895	0.976705757204121
TCGA-55-8616-01A-11R-2403-07	0.268907423499997	0	0.0199179000900291	0.1267311387721	0	0.273800590258031	0.00201094214916853	0	0.0328241173550177	0	0	0	0.0155282957949093	0.0468450990537593	0.0296691933313939	0.127439916928786	0	0.0122715531878963	0.037004215366518	0	0	0.00704961421239375	0.002	0.402741549639475	0.917226418823312
TCGA-55-8089-01A-11R-2241-07	0.102735763872042	0	0.0509605486808874	0.140686532435052	0	0.0960944509875165	0.0507134033987387	0.0440818441955725	0	0.0233426048234083	0	0.0612908642548702	0.00471319783257855	0.077361228800838	0.134463794428318	0.0969303363929915	0.0335721996786137	0	0.0779207755046707	0	0	0.00513245471390198	0.005	0.302673573122512	0.960402687308321
TCGA-44-2668-01B-02R-A277-07	0.0506702177583162	0	0.00482306408194038	0	0	0.242119633843629	0.099496346310828	0	0	0	0.0949148121766568	0	0.0225028923211756	0.172172930477923	0.148600345071849	0.0363747197910324	0.00419800283007372	0.00279998994447576	0	0.0512816633381235	0.0147466592893755	0.0552987227646014	0.016	0.246589495865969	0.988021737452761
TCGA-NJ-A7XG-01A-12R-A39D-07	0.0627444088633189	0	0.0651143467256899	0.0376891279603492	0	0.276567230538591	0	0.0178468698375878	0.0207488267494683	0	0	0.0739981983869357	0.00763044529156375	0	0.00992167564481933	0.0940795177076609	0.105938123439369	0.0944611472955164	0.13326008155913	0	0	0	0.0570000000000001	0.150496054187367	1.0178646537843
TCGA-49-AAQV-01A-11R-A39D-07	0.188418078545979	0	0.0494319576490018	0.0858981701187359	0	0.162228321804282	0.00267999934022278	0.0208650798039272	0.0857571611452861	0	0	0.0056045125987903	0	0.223977046671918	0.0534542545956597	0.0672695992371811	0.0104370236964739	0.0229004967991707	0.0210782979933711	0	0	0	0.001	0.430090681602151	0.902198195799501
TCGA-55-8091-01A-11R-2241-07	0.100525014702233	0	0.0707090570217538	0.0362157069930289	0	0.236948880470378	0	0	0.0201706850661683	0	0	0.0540145183658419	0.0127883311202963	0.0605306644763119	0.0739775356623572	0.151742085321239	0.0645907804203609	0	0.105079668662657	0	0	0.0127070717173742	0.005	0.303095851197757	0.956079465643637
TCGA-44-6777-01A-11R-1858-07	0.0435559539805256	0	0.121381956691461	0.0461047636146832	0	0.107016288302665	0.011943538940139	0.0105936266650643	0.0165490642910724	0	0	0.0150085799692514	0.0233777559825513	0.158917009246745	0.0398282433084295	0.222811733131571	0.0821718527670449	0.00299988735570524	0.0811197200883268	0	0	0.0166200256647647	0.005	0.306563031568118	0.956859848295161
TCGA-55-8092-01A-11R-2241-07	0.0177688207739151	0.0497354482870667	0.140893372211227	0.26286084911222	0	0.0425737645829166	0.115951218742968	0.0487831309347576	0	0	0.00195600776733087	0.0129813900701754	0	0.0554834975363557	0.108220147850089	0.090863499376547	0.00472011360176811	0	0.0424016176775598	0	0	0.00480712147510344	0.004	0.314049345521283	0.959008206408128
TCGA-73-4675-01A-01R-1206-07	0.00510947870061578	0.0533408463278608	0.00927455014237065	0.0562521802465561	0	0.0348200919152091	0.023314846727266	0.0160971810986825	0.0397888027057981	0	0	0.0224049710038599	0.0240925548117347	0.290117220287013	0	0.151289721481036	0.136110109170457	0.0420163455275128	0.0889221330057801	0	0	0.00704896684824737	0.018	0.236720879597716	0.992893289847993
TCGA-73-4666-01A-01R-1206-07	0.0269792660196057	0	0.00373574516593026	0.223628725050612	0	0.0630639510076346	0.210434000849336	0.0241746990609597	0	0	0.034662070660135	0.015380231666534	0.0148644433367199	0.0536865888121845	0.0766113595751487	0.148637676461484	0.0224478873129579	0.0110512328181167	0.0680740823076736	0	0	0.0025680398949678	0.003	0.337178539957713	0.943787412229827
TCGA-55-A4DG-01A-11R-A24H-07	0.154313499455809	0	0.175251918959539	0.126927509230508	0	0.248736959449512	0.0206531555729527	0.0121948644846818	0	0	0.00408704664249046	0	0.010751858045938	0.0534273941205864	0.0534696637660503	0.102114472680494	0.00595469367003008	0.00703768065970787	0.0230553572675466	0	0	0.00202392599415375	0	0.483303129014416	0.874716677543835
TCGA-MP-A4TF-01A-11R-A262-07	0.111514306878965	0	0.197061513690579	0.064226569730437	0	0.153492419204977	0.0712995274772184	0.0222159196872093	0	0	0.0258724077064676	0.0168408646038102	0	0.178569300220491	0.0584786982376445	0.0378786797521598	0	0.0372136587418479	0	0	0.00455066797335473	0.0207854660948384	0.002	0.401611650525008	0.91842202207176
TCGA-44-2656-01B-06R-A277-07	0.0753789993181629	0	0.0156649956405802	0.0533071052741799	0	0.287222657705819	0.0459727025951243	0	0	0	0	0.023975181203639	0	0.0325431081720503	0.0430335138609596	0.192815103034679	0	0.165113234224114	0.0544877035053022	0	0.00714556393016778	0.0033401315352221	0.022	0.231752467954816	0.989003915034265
TCGA-55-6980-01A-11R-1949-07	0.0763158739938936	0	0.0319770629589005	0.0341730010474355	0	0.26016106791555	0.00787453282972544	0.0381462290048719	0.0313032872008104	0	0	0.00994810559471233	0.0871787148925383	0.0284623485485435	0.0521388803536749	0.0247666423943626	0.209006566221395	0.0527105431184195	0.0547221240922429	0	0	0.00111501983292283	0.00700000000000001	0.280625199112179	0.964960426836173
TCGA-50-8457-01A-11R-2326-07	0.110128659146249	0	0.214781056428746	0.100902287819736	0	0.159262594418416	0.00440201645397843	0.0196779839204499	0.0240340949230388	0	0	0.0308529220735274	0.0373516676004183	0.0266015085526923	0.0333058533332014	0.11026189078259	0.0129056346662268	0	0.11553182988073	0	0	0	0	0.477715789540473	0.87774960757863
TCGA-35-5375-01A-01R-1628-07	0.0126861090367783	0.0213318833884454	0.0223412186862483	0.185786570746742	0	0.110433320760108	0.0709111416642907	0.0718879480032606	0.019034502759489	0	0	0	0.0408898410339793	0.0431101924599238	0.110332104921873	0.167203965190422	0.0444587777812706	0.034013981047106	0.0444747454197726	0	0.00110369710029092	0	0.087	0.116570008170492	1.03584775122727
TCGA-50-5931-01A-11R-1755-07	0.137611902558755	0	0.0300860806587182	0.0617288267042052	0	0.120864354424556	0	0.118571725338101	0	0	0.0170796582076501	0	0	0.260712971008849	0.0667309243154402	0.127171405285252	0	0.0424622229136966	0.0169799285847756	0	0	0	0.024	0.223136184450871	0.998636423382393
TCGA-55-6971-01A-11R-1949-07	0.0297547322655346	0	0.136234013931281	0.139374645208638	0	0.151796599804536	0.0513198251987536	0.00382454790833771	0.0310500461008992	0	0	0.048386391314553	0	0.127775739303963	0.0812928597478607	0.0822833542107618	0.0115213050976001	0	0.0828977115620384	0	0	0.0224882283452434	0.005	0.313213156226516	0.955065500047102
TCGA-64-1679-01A-21R-2066-07	0.119246944793435	0	0.0740469363636233	0.0225067078522248	0	0.0975135471821767	0.00257145366758248	0	0.0170616321299435	0.00200686647401583	0	0	0	0.342922473708909	0.0124441986168559	0.0941735586061598	0.157388977765892	0.024186512945933	0	0.028470438094345	0	0.00545975179890361	0.002	0.380776125880669	0.930207643651926
TCGA-95-7948-01A-11R-2187-07	0.101097611891752	0	0.205298511785834	0.10979140547082	0	0.112559153090284	0	0.0224105609776945	0.00251885710622847	0.000715330941108983	0	0.0842818750109378	0.0214120896381413	0.00370056673156613	0.0268917698901471	0.127125783516914	0.070374850957171	0.018794012618079	0.0861091907052429	0	0	0.00691842966807914	0.002	0.397612279533674	0.919427170142975
TCGA-64-5815-01A-01R-1628-07	0.0891013233774015	0	0.0675065741498547	0.0415843790341583	0	0.173360103577799	0.00446673636472785	0.0173822034095612	0.037299327284505	0	0	0.00746469545900126	0	0.243408037614805	0.00539376790520965	0.15599274978439	0.059161713598969	0.0532162340098287	0.0317772212847104	0	0	0.0128849331450794	0.00700000000000001	0.283607394582911	0.96921484028842
TCGA-05-4426-01A-01R-1206-07	0.112444868458276	0	0.0116654858931831	0.0470135071608189	0	0.204708460483294	0	0	0.0660504628278956	0	0	0.000896162015023728	0.0338907398771105	0.285064681823732	0.0308105548208022	0.156347003488075	0	0	0.0322728553645099	0	0	0.0188352177872787	0.005	0.302235356996306	0.963766315254128
TCGA-78-7158-01A-11R-2039-07	0.181392968248995	0	0.0196680197794018	0.042240509587267	0	0.150806039947323	0	0	0.0231738288615636	0	0	0.0807624456666149	0.037417321370722	0.0526528412949446	0.00256681281837752	0.0786901644601633	0.111272165867374	0.0348545116288273	0.175371051414361	0	0	0.00913131905406524	0.00600000000000001	0.291303776531758	0.961088479791391
TCGA-91-6840-01A-11R-1949-07	0.202900115706217	0	0.0729750093865623	0.136821877589091	0	0.13248038391427	0.00175474845485165	0.0311551949315305	0.0309171291611013	0	0	0.0248737164731762	0	0.144048832803441	0.0946627324736395	0.0769894598648164	0	0	0.0504207992413041	0	0	0	0.001	0.430948907675554	0.901852745012085
TCGA-55-8299-01A-11R-2287-07	0.0813508213679758	0	0.0082063052191613	0.161683107542276	0	0.11217813759269	0.105796729241722	0.0649298199811311	0	0	0.0352437499164841	0.0155431315948468	0	0.0326837580669513	0.0848830149484434	0.0623190010677297	0.0144896181703996	0.104766731111873	0.103636059886674	0	0	0.0122900142916423	0.005	0.312721092204123	0.955127017736776
TCGA-49-6767-01A-11R-1858-07	0.0105518264599208	0.00825432482309543	0.0005323398166867	0.158581738964376	0	0.116164051275381	0.0992370184189388	0.0306276492373228	0.0148580061230944	0	0	0.0695497758431564	0	0.260912237251242	0.0796762375823224	0.0801837208860979	0.0125898400089092	0	0.0582812333094561	0	0	0	0.002	0.365511214636884	0.934088602309413
TCGA-80-5607-01A-31R-1949-07	0.0043746516743192	0.0110926719247185	0.0135181730410128	0.185750697905559	0	0.213656271326273	0.0814998638022691	0.0264222372572343	0	0	0	0.0241697764724558	0.0137599254140325	0.00502136673405547	0.130880700686406	0.103744672007312	0.0844731193882483	0.00386656585308476	0.0955337351937389	0	0	0.00223557131928045	0.088	0.115853286945215	1.04307798256553
TCGA-L9-A444-01A-21R-A24H-07	0.0883447967626042	0	0.107404410263028	0.218738655733034	0	0.184176105077223	0.0731994805956442	0.0250642089829489	0.0192028641050098	0	0.0344653287176485	0	0.00805010797129756	0.0524239832650783	0.0861189568713512	0.0731551692326453	0	0	0.028660076990054	0	0	0.000995855432433065	0.003	0.336587812069204	0.949652016976316
TCGA-78-7155-01A-11R-2039-07	0.103129618858183	0	0.0176186103417131	0.208816458179511	0	0.127956845913981	0.0703036103604527	0.0522040455919208	0	0.013722737605819	0	0.00775022247317213	0.0144333992366559	0.0504441703244627	0.0956469433286013	0.146531699951632	0.0779013727791986	0	0.0128418249920017	0	0	0.000698440062695573	0.022	0.229346995138882	0.991446732055195
TCGA-75-5126-01A-01R-1755-07	0.0394355137714279	0	0.00136168059854659	0.0261711149452586	0	0.147232646308173	0.0557728421550589	0	0.016886667851986	0.010329501007604	0.00434039837805527	0	0.0286731379117157	0.153829039564733	0.0728579721916836	0.244159269680707	0.0348128583297731	0.0243195706646567	0.0454499813551676	0	0.0414238287974567	0.0529439764879961	0.002	0.380245664944686	0.924723048794692
TCGA-86-8055-01A-11R-2241-07	0.0168190328452088	0	0.0360645476036566	0.0402409033664554	0	0.17339147865476	0.0389139590415621	0.0169999747529435	0.00862607256344746	0	0.0173890129459286	0	0.0196467414828064	0.289398299337632	0.0914107834476094	0.12693471881036	0.0313730017234885	0.0183063164643169	0.0539483917801871	0	0	0.0205367651796368	0.147	0.0809654129934977	1.05896118455721
TCGA-99-8025-01A-11R-2241-07	0.237845630282992	0	0.0835775139263112	0.0292197175661262	0	0.151095455308574	0.00695098775499318	0.0218927801613739	0.019928477731188	0	0.00243418849549515	0	0	0.252286758243642	0.0290247850533748	0.157172338822768	0	0.00297257278409941	0.00129491906415622	0.0016549214563248	0	0.00264895334858077	0	0.466761600632025	0.883923347033072
TCGA-78-7633-01A-11R-2066-07	0.0579345431107274	0	0.00167285985530328	0.0391940604109639	0	0.26619836534707	0	0.0688481062317936	0	0	0	0.042450092331135	0.0670006003062775	0.0657115773526364	0.0178010642947419	0.196482948407758	0.015131720388898	0.0915708873620934	0.0679280865151347	0	0	0.00207508808546619	0.188	0.0643360489600632	1.05149738248179
TCGA-49-6745-01A-11R-1858-07	0.00547671345017024	0	0	0.141554499722246	0	0.142608414967001	0.0648118772078292	0.0406886826543538	0.0122649132313643	0	0.0114895321100264	0	0.0873436053952751	0.0858985837124839	0.113690688422376	0.111961791109631	0.0662777268053154	0.0525150412617171	0.0629775562429834	0	0	0.000440373707227191	0.014	0.254314227702075	0.978870026422129
TCGA-97-A4LX-01A-11R-A24X-07	0.133083922519632	0	0.105087993422642	0.0830392808491425	0	0.176860901700809	0.0191462310455823	0.0318516140636612	0.0516918003672866	0	0	0.0159353767495782	0.00419837981840469	0.0650065851450057	0.100241625252477	0.0997272199990966	0.0411287547377472	0.00753773375226185	0.0534853303555334	0	0	0.0119772502211402	0.002	0.379813636745732	0.925579282282409
TCGA-78-7147-01A-11R-2039-07	0.0848361368612377	0	0.0254716931450699	0.135850007645027	0	0.142228739561761	0.00416263274904207	0.0213888814792232	0.0268864398214483	0	0	0.0381211693181423	0.0108837455610023	0.0467946926614228	0.161178262964036	0.132991969576881	0.0531267602606063	0.0181040179963723	0.0979748503987281	0	0	0	0.004	0.315138622200016	0.9554999825486
TCGA-55-A493-01A-11R-A24H-07	0.160155075197962	0	0.0502116770960832	0.0968358492913832	0	0.164496248839653	0.0919005498169929	0	0.0135424594050577	0	0.0183726363519169	0.0286123398430241	0	0.0985779465075162	0.0745210486508808	0.158053654698637	0.0168431079407568	0	0.0258573929343236	0	0	0.00202001342581196	0.002	0.375770502712148	0.926670002661549
TCGA-86-7711-01A-11R-2066-07	0.0280633722000041	0	0.0220962497748737	0.0475656159583215	0	0.179712524579165	0	0	0	0	0.0571502384671637	0	0	0.343499178384398	0.0398443118833653	0.131352388589678	0	0	0	0.115018791376395	0	0.0356973287866356	0.049	0.171438571763609	1.03410287228344
TCGA-35-3615-01A-01R-0946-07	0.104612514467585	0	0.132414086240361	0.0674558093928285	0	0.0756859932692492	0.029994672622128	0.0196738026735696	0.0135268597160105	0	0	0.0301063598574715	0	0.119494341973966	0.0358004553252215	0.19376576466737	0.0392353422064439	0.0521901315070398	0.0737008083966727	0	0	0.0123430576840831	0	0.482928020835607	0.877743826129704
TCGA-50-5946-01A-11R-1755-07	0.164888728411584	0	0.0952863519045501	0.127769179683205	0	0.101687943150949	0.0411827773149768	0.071944550991841	0.00201059906221971	0	0	0.0163884079472394	0.00375521776522754	0.110403945088616	0.0562832424993215	0.103395713213198	0.0276439335396873	0.0255842657059861	0.0456474231099901	0	0	0.00612772061140715	0.001	0.420771535923587	0.906335316254544
TCGA-44-3918-01B-02R-A277-07	0.0365170096565666	0	0.0175831142647722	0	0	0.443316252230833	0.0346279842040691	0.0189944123931378	0	0.0114366095171479	0.00103478116852071	0.0104987166214529	0	0.1176516583575	0.0811289134589084	0.190629518552605	0	0.0265919970026728	0.0070966353035055	0	0	0.00289239726830849	0.032	0.202329152189166	1.00997637102938
TCGA-55-7910-01A-11R-2170-07	0.0525459244686336	0	0.237255226703549	0.0127005868410752	0	0.253273721246052	0.0131898405603303	0.0553551091499648	0.015613803438569	0	0.0371407445684021	0	0.00247535787785354	0.141836298005039	0.02623927186034	0.0284704380908439	0	0.0928885564768556	0	0.0100915760097566	0	0.0209235447027363	0.002	0.402387005384504	0.919587076156413
TCGA-55-8506-01A-11R-2403-07	0.0107639016765406	0.000564406026723543	0.0237143405300817	0.0762712156650024	0	0.146007076090434	0.0165342012420649	0.010721386981886	0.0119432483234683	0	0.0185254320124058	0	0	0.269835112419766	0.0591246991042101	0.238597238350057	0.018227276328513	0.00100563089794929	0.0516999877144615	0.0387440242510793	0	0.00772082238535532	0.0570000000000001	0.15353566643503	1.03277034914775
TCGA-78-7540-01A-11R-2066-07	0.0348122566955941	0.047322972260958	0.0122654884701133	0.0577170042550841	0	0.115292125666566	0	0.00472459606077686	0.0117503386965593	0	0	0.0375981441130478	0	0.276524740813769	0.0165697409536366	0.23848243215985	0.0473582290427873	0.0330768409830406	0.0665050898282174	0	0	0	0.032	0.203898329507309	1.00894995953983
TCGA-86-7713-01A-11R-2066-07	0.0916036432235329	0	0.0763193285614653	0.093316508150411	0	0.24826662003857	0	0	0.00794999263479717	0	0	0	0.041344111801889	0.138166949756087	0.0721347571355662	0.136415724283665	0	0.0659141609672909	0	0.0187968495150904	0	0.00977135393163445	0.013	0.256347978422838	0.980405243108004
TCGA-50-5051-01A-21R-1858-07	0.119814661006671	0	0.196312511321401	0.0793665313557841	0	0.0407726527963353	0.0378769464086226	0.0575379729066321	0.0385624888750614	0	0.00664935691741969	0	0.00556244176355216	0.138158648500818	0	0.0466810636147068	0.114366597160752	0.0831732157774991	0.035164911594745	0	0	0	0	0.458110887035993	0.888249516329621
TCGA-55-8204-01A-11R-2241-07	0	0	0.163701598024361	0.0982912257443719	0	0.105466251387579	0.0684625564432535	0	0	0	0.0187236228363652	0	0.00450149544388457	0.0727861075187286	0.168285672249698	0.0908680190539933	0.0432143537989444	0.00669184785567748	0.103582881929842	0	0.0159766236550901	0.0394477440582104	0.015	0.252687472715983	0.984685105823124
TCGA-97-7554-01A-11R-2039-07	0.0521747806232962	0	0.0863133200970756	0.0301352492509426	0	0.233169368888686	0.0211725522861403	0.00905131081550162	0.0191563612673641	0	0.00333675548685459	0.00405205880683222	0.00292671863442259	0.215171038564996	0.084712078486832	0.15966230801399	0.0185967356268811	0	0.0505126267766914	0	0	0.00985673637349362	0.038	0.187443842222892	1.00937459280304
TCGA-05-4434-01A-01R-1206-07	0.058867725539187	0	0	0.050720685169032	0	0.193706321480889	0.0480974351613647	0	0.0265895492476752	0	0.033064497957582	0	0	0.150297532095715	0.155256662377743	0.167563528160326	0.0455648326727215	0	0.0598191427184731	0	0	0.0104520874192922	0.005	0.297803728143487	0.963136903698442
TCGA-86-8585-01A-11R-2403-07	0.0628784905252117	0.0112844337204277	0	0.133786823507236	0	0.153749909855874	0.106841630837495	0	0.0353971158544427	0	0	0.0159229744378731	0	0.280187864362491	0.057659650811681	0.0867218858812718	0.00293717436157041	0	0.0526320458444253	0	0	0	0.051	0.164964507073395	1.02207467054165
TCGA-64-5781-01A-01R-1628-07	0.130035620062682	0	0.140708589990734	0.206236458114667	0	0.0537400782162405	0.113862429310128	0.0690245729884454	0	0.0354019192747477	0	0.0571994142434639	0	0.0485239807068768	0.0389942372124566	0.0384260645374464	0.018897670612442	0	0.0431079442439438	0	0	0.00584102048572609	0.002	0.366015986007749	0.936842205858296
TCGA-MP-A4T7-01A-11R-A24X-07	0.0330501267930898	0	0.0196847849816311	0.0537409039609856	0	0.200084672335863	0.0035859795005017	0.0925877953281478	0.00503659434301797	0	0.00678572621262633	0.0238409271596676	0.00280373507361548	0.120136460242083	0.012260272844599	0.21372589299435	0	0.155978391796317	0.0381895210763838	0	0	0.0185082153571208	0.00900000000000001	0.269915606777217	0.973485283432032
TCGA-73-A9RS-01A-11R-A41B-07	0.184305250990578	0	0.169425565133705	0.147700049704953	0	0.0312276472181512	0.0522564216124049	0.0868518059025451	0.00159503767962899	0	0.00410389714517042	0.00121979688784761	2.03097007269831e-05	0.0902100463841755	0.0595089677970455	0.0884908773905452	0	0	0.0830843264525233	0	0	0	0	0.473065892147089	0.880238772855809
